FeatureID	Taxon	GordaRidge_Vent039_SUPRS1_2019	GordaRidge_Vent040_SUPRS2_2019	GordaRidge_BSW081_sterivex_2019	GordaRidge_BSW056_sterivex_2019_REPb	GordaRidge_Vent088_SUPRS3_2019	GordaRidge_Plume001_sterivex_2019_REPa	GordaRidge_Plume001_sterivex_2019_REPb	GordaRidge_Plume036_sterivex_2019_REPb	GordaRidge_Plume096_sterivex_2019	GordaRidge_Vent105_SUPRS9_2019	GordaRidge_Vent041_SUPRS3_2019	GordaRidge_Vent086_SUPRS1_2019	GordaRidge_Vent107_SUPRS11_2019	GordaRidge_Vent009_SUPRS1_2019	GordaRidge_Vent011_SUPRS3_2019	GordaRidge_Vent106_SUPRS10_2019	GordaRidge_Vent010_SUPRS2_2019	GordaRidge_Vent087_SUPRS2_2019
6ff0984c1e552ec254f114e40dcbe055	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
6ffffee7d28cc10fc1d7a4f4ebb8ce6a	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
70115f781fe0ea1ffb4b0bdbefd7d0cb	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3J;MAST-3J_X;MAST-3J_XX;MAST-3J_XX_sp.;	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
70194639cb55c727d88e2108817c9553	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0
704617bd30c6df21f779ff5300baf810	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;	0	17	0	20	0	0	0	37	10	29	40	4	14	50	144	47	98	0
70483e5f4e4b5bbb51bf00bbd81fbbf8	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
705faae62753f72e769de4b4cdcb8461	Eukaryota;Hacrobia;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX;Picozoa_XXXX_sp.;	0	11	0	0	0	0	0	0	0	0	0	0	0	0	18	0	20	0
7080fda1b00bb8c9a11f4f8b23379242	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	20	0	0
708cda8be94ffab0005d5048c40a6d66	Eukaryota;Stramenopiles	46	33	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0
70af61c39372cf98b38cba46e91b8e36	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ia;RAD-B_X_Group-Ia_X;RAD-B_X_Group-Ia_X_sp.;	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
70b4ba85638d82e6ff1c88d7bec2f8b4	Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda;Vetigastropoda	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
70bc0b96ce85360d2959824485de70ef	Eukaryota;Apusozoa;Hilomonadea;Planomonadida;Planomonadidae;Planomonadidae_Group-1	14	19	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0
70c6163c4c8a151f2623b7f30730144e	Eukaryota	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
70d0885a6980c8bc08a40a5d573de82f	Unassigned	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
70dac817f73fbe3883114d18916f3fcf	Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_X;Labyrinthulomycetes_X_LAB16;Labyrinthulomycetes_X_LAB16_X;Labyrinthulomycetes_X_LAB16_X_sp.;	0	0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	7	0
70e8e29049c356670adf4feb128d8b72	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_1;Philasterida;Philasterida_X;Philasterida_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175
70e937a8a1e2ba7c9dd56545b81bdbf1	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_F;Acantharea_F3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70f882dc05c3d50fdbae4ed8a3ef40a1	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Monosigidae_Group_A;Monosiga;Monosiga_brevicollis;	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0	0	0	0
70fb9ea40e64b864aeee3efa05e8087c	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
71087dfa1b8772050619f052f7cfb284	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	10	0	0	0	37	83	0	0	0	0	29	0	61	0	49	50	33	40
71094d810c940b81b1d1a0d830537f3d	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39
713266982dddcf8e07127e25ad451808	Eukaryota;Stramenopiles;Sagenista;MAST-9;MAST-9A;MAST-9A_X;MAST-9A_XX;MAST-9A_XX_sp.;	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
716648b893a0bef179a68ecabc12c0c3	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
71716bf318012273fdf11cf0e30c177a	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
71902daf3fd3f5f4c5cfd0fb50ff33f8	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Azadinium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0
7197d1d14ee9391442964f9f85486523	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X;Protaspa-lineage_X_sp.;	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
71b9ed3b5e6742bf4a87aca81f664683	Eukaryota;Hacrobia;Haptophyta	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7204f913ee65a73623a26f5adc6b5a84	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	16	0	0	0	52	11	0	0	0	0	104	0	0	0	0	0	0
72097912d79bbe28fa4ae6c307d05a0b	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
7212b1a076769947fe2e79a279922598	Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulida;Labyrinthulaceae;Labyrinthulaceae_ANT10_3;Labyrinthulaceae_ANT10_3_sp.;	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
7219e603619fc5884495f91d91785777	Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_8;Dysteriidae	0	0	0	0	0	0	0	0	0	0	28	0	46	0	0	41	0	0
7225ab63b70c86515b9d62315328f86d	Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Artostrobiidae	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723549291a0748f2915224750d784d4b	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
724710e6022eb19ccd52b539017642b5	Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
72519abf67f99deaf706a502b1f13ae1	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	65	0	0
7252341306cce4ca75def00a84e2a0d2	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
72585417a9faa48cb3870f6fca8690f9	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-19;Dino-Group-II-Clade-19_X;Dino-Group-II-Clade-19_X_sp.;	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
72c87e1530f40cdba5f5670f7990ab83	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72d382416b01d3c6ee648ecd4d83e748	Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea_X;Peritromidae;Peritromus;Peritromus_sp.;	0	0	53	0	59	0	0	8	0	0	0	0	0	0	0	0	4	8
72e7cbaf3752cc247cf69a39d4878661	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
72f063dbb45928e4b03e1c2e6e61f8ca	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-IV;Dino-Group-IV-Hematodinium-Group;Hematodinium;Hematodinium_sp.;	0	0	0	0	0	28	0	0	0	0	0	0	12	0	0	0	5	0
72f281528c73fe0f12cb83f4da91b280	Unassigned	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	9
72f3caf30625e4c2d095f6418cb53665	Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Pelagococcus;Pelagococcus_subviridis;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0
7302e40bb05e8ffdc859c3c72ed3040c	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7309a145a0de8b8e6755cd2dc9ddc89d	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	0	14	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
733c6f882ad5956fde4b9bc9293a48e7	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0
733e98283042487cb3f927c8b67f6f91	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Basal_Cryptophyceae-2;Basal_Cryptophyceae-2_X;Basal_Cryptophyceae-2_X_sp.;	0	0	66	2	0	0	0	0	9	40	0	0	0	0	0	0	0	0
73400df7de3d5f03e94ea1bc08bad998	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
734f13d2960ce6ce34fe89d50e6c30a0	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0	0	0	24	0	15	0	0	0	0	0	0	0	0	0	0	0	0
735942d838f49209b980a6bfbd94822e	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4;Dino-Group-II-Clade-4_X;Dino-Group-II-Clade-4_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
7361123a51534fe8ed3220f6eb7e5022	Unassigned	0	0	0	0	0	0	0	0	30	0	0	0	91	0	17	88	0	41
73730cd998d96909ba1dfabcbbc1fe7a	Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
73a3e217b84c301b6f1c9c2b8dd1b3bd	Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_5;Pleurostomatida;Pleurostomatida_X;Pleurostomatida_X_sp.;	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73a6454a2320e742af3ebbe921f3406f	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;	0	0	0	0	0	21	0	0	8	0	0	0	0	0	15	12	0	0
73d9009921bd2e1cd12f57684bbbd1b6	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73de929f4c797c471f3aaefd51392966	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
73e57ebd7d669f7522b60b08d29bc719	Unassigned	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74030afcfc337879453fd3b013dde0b4	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;	5	21	0	0	40	52	0	0	18	30	17	24	0	0	33	40	15	37
7413e7d5e09b2bc4d07d0621d311c8a1	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
742c50edd39f0773a812248afa51b394	Eukaryota;Rhizaria;Radiolaria;RAD-A;RAD-A_X;RAD-A_Xg;RAD-A_Xg_X;RAD-A_Xg_X_sp.;	0	0	0	0	0	14	6	0	0	0	0	0	0	0	0	0	0	0
742dfa899d505db0fb90cd749a232802	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0
742ea20142cda887145c005a7c435bdb	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
743088b997918ef642008773920c615d	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7430dc5517e0f09bc9a3996b9d3b51f3	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0
74571fe2af6a6a14192395946242aa82	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;	0	0	0	92	0	0	0	0	0	0	31	0	0	21	18	0	33	0
746061b6c8775dbeaa17a8fd5e165910	Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda;Vetigastropoda	7974	6427	0	70	5	14	6	0	0	0	13702	75	6113	341	2678	45	1541	38
7462c043642bb5f3019f43cbf1ea43d2	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
746c6a095b9bf7c24d8e3cda59d0afb6	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0
749399d4c9c9ef73a1a1dd4f49011039	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_M;Strombidium_M;Strombidium_M_sp.;	0	0	0	0	0	92	26	20	0	12	17	0	0	0	28	0	0	0
7498632152ec5918aa80dc7968ba91dc	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
74abc08e5ad41270eb10f0ad3926defe	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_H;Strombidiidae_H_X;Strombidiidae_H_X_sp.;	34	0	0	0	0	0	0	32	0	57	0	0	0	0	0	48	0	0
74b4022367793707257bc47f5d1d44f2	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
74ba502ef9d7c8c1429c060ad3b2ab86	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-8;Dino-Group-I-Clade-8_X;Dino-Group-I-Clade-8_X_sp.;	0	0	44	0	0	0	0	22	17	0	0	0	0	0	0	15	0	0
74c8498d80a1a1dae35d9b77c6bdcb01	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium_sp.;	59	143	33	151	345	1554	535	264	108	105	84	1187	992	24	327	325	197	354
74c9778d7bb6052d64056b8a88ece4e4	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Nusuttodinium;Nusuttodinium_aeruginosum;	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
74ce6dd0e62168002e5a1db431206720	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	0	31	0	0	80	98	51	0	0	0	0	30	80	0	27	0	23	30
74d234f7bdd537ea1c207986c5013fc2	Eukaryota;Rhizaria;Radiolaria;Radiolaria_X;Radiolaria_XX;Radiolaria_XXX;Radiolaria_XXXX;Radiolaria_XXXX_sp.;	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0
74db7a2262a88bbb83a1f0ac376e18b9	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;	0	0	21	0	0	0	0	0	0	13	0	0	0	0	0	32	0	53
74f8bed6301d8ef913a94c273f58193e	Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_X;Labyrinthulomycetes_X_LAB15;Labyrinthulomycetes_X_LAB15_X;Labyrinthulomycetes_X_LAB15_X_sp.;	0	0	0	0	0	10	0	0	0	13	0	10	0	0	0	0	0	0
75057fd3db150c8023ef4964125737c8	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_B;Acantharea_B2;Phyllostaurus_B2;Phyllostaurus_B2_echinoides;	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
750a6f7ca310afe7d357b21a48287b03	Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;	12	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
7519e51299492969f32f237ed453cce1	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
7532da280414c1f9073e5db246894c07	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
753d5eeae4301f16b9276dac1db4bdfc	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	21	0	0
7540c0fc58a74e4e80be4cf167206bc6	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;	17	0	0	0	0	50	0	0	0	0	0	0	0	0	0	48	0	0
75451235cdff0c8767555c6469c7b727	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_P;Strombidiidae_P_X;Strombidiidae_P_X_sp.;	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
754e9129d05c19c2e807f8fc3b627c09	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-3;Dino-Group-I-Clade-3_X;Dino-Group-I-Clade-3_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
754e9d726edf87348618dabe8c593853	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75555cd43bf38c83da076fbea5a82ad7	Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX;Perkinsus	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	0
755fc391088a7c4799442ed34dcb1802	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
756777c8c0f4402c8dc59519f5965cee	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_B;Acantharea_B2;Phyllostaurus_B2;Phyllostaurus_B2_echinoides;	6	11	0	12	95	17	6	437	54	0	16	197	0	0	17	102	14	116
756f234e64d740952687d0373947ef1e	Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Limnofilida;Limnofilidae	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
7589f69104c1d80574360c3f378e9c64	Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;	0	0	0	0	0	0	0	15	0	37	0	0	0	0	0	0	12	0
758abb2f578873d327df130114a82510	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
7597817c23a6867108098656128822fe	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
7598b49ff15b0085ab2a02629840d036	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae	0	0	0	0	36	9	0	20	55	0	0	79	0	0	0	62	14	129
75bd8348ab75832a9b36ca0fd1de85d0	Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_1;PHYLL_4;PHYLL_4_X;PHYLL_4_X_sp.;	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75dfda243cc54ac1d6bd1eaaf77bd80e	Eukaryota;Rhizaria;Radiolaria;Acantharea	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	25
75e2381e53428544de63d3e345dabe62	Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0
75fbbd55f167d2413f06e20385004568	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-21;Dino-Group-II-Clade-21_X;Dino-Group-II-Clade-21_X_sp.;	0	0	0	0	13	17	0	0	0	0	0	6	6	0	0	0	0	13
760553908b3ad78a3c4d3db8dadaec66	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0
76095e6eba731c2c1f3a6a75117b382f	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Uronychiidae;Diophrys	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	9
762afb972ad6d575c6ee3cca9aa91240	Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Artostrobiidae	0	0	0	0	0	0	0	55	0	0	0	8	0	0	735	0	0	16
762b142d903eb5d4ae3e845c964e8936	Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	9	0
763647b1aee326eedf523bf3ed92d712	Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Clausocalanus;Clausocalanus_furcatus;	0	0	0	0	8	0	0	0	0	0	0	12	0	0	0	0	0	0
766200aa3ecfb4db38a51d001bee0e7f	Eukaryota;Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7680c8ee8f64f0bf4eb5639b49bcf97c	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;	0	0	0	0	0	0	0	258	0	0	0	0	0	0	17	0	0	0
769181563f22fb62c3b35c318650126f	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
76b4049dcd813243a0ac50c4f74d2918	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
76c45d1fef100a17b3a6c992b4218b19	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
76eddb71304004f09a9d545be8c2508a	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0	0	0	0	0	0	0	0	75	0	0	0	0	0	52	0	0	0
